291	U98	11/11/2019 9:00:00 AM	N37 N366 N288 N440 N344 N384 N473 N128 N243 N469 N418 N162 N364 N320 N407	N432-0 N389-0 N466-0 N297-1 N225-1 N437-1 N58-0 N465-0 N278-0 N301-0 N263-0 N90-1 N339-0 N219-0
292	U73	11/11/2019 9:00:00 AM	N455 N232 N160 N307 N43	N85-0 N27-0 N483-0 N440-1 N494-0 N492-0 N430-1 N368-0 N99-0 N435-0
293	U69	11/11/2019 9:00:00 AM	N142 N264 N104 N180 N11 N354 N462 N480 N371 N51 N478 N374 N115 N405 N132 N219 N24 N124	N483-0 N264-1 N45-0 N123-0 N408-0 N380-0 N278-0 N172-0 N314-0 N86-0 N297-0 N231-0 N142-1
294	U96	11/11/2019 9:00:00 AM	N195 N366 N440 N155 N390 N283 N125	N255-0 N295-0 N486-0 N67-0 N449-0 N451-0 N172-0 N273-0 N368-0 N214-0 N317-0
295	U11	11/11/2019 9:00:00 AM	N254 N435 N483 N405 N17	N432-0 N245-0 N85-0 N337-0 N63-0 N393-0
296	U16	11/11/2019 9:00:00 AM	N355 N177 N271 N496 N485	N136-0 N417-0 N211-0 N45-0 N389-0 N209-0 N462-0 N87-0 N131-0 N407-0 N315-0 N206-0 N325-0 N441-0
297	U49	11/11/2019 9:00:00 AM	N246 N35 N158 N347 N69 N404 N21 N263 N432 N442 N414	N147-1 N324-0 N261-0 N129-0 N150-0 N166-0
298	U54	11/11/2019 9:00:00 AM	N280 N89 N436 N200 N157 N94 N484 N443 N287 N356 N261 N361 N285 N217 N150 N470 N482 N466	N168-0 N380-0 N496-0 N451-0 N156-0 N79-0 N113-0 N202-0 N108-0 N329-0 N304-0 N36-0
299	U77	11/11/2019 9:00:00 AM	N14 N65 N158 N147 N226 N284 N54 N325 N329 N165 N83	N200-0 N425-0 N439-0 N72-0 N391-0 N190-0 N256-0 N7-0 N92-1 N361-0 N475-0
300	U63	11/11/2019 9:00:00 AM	N274 N302 N33 N25 N298 N328 N346 N19 N496 N23 N75 N338 N475 N281 N422 N254 N5 N334	N476-0 N135-0 N39-0 N237-0 N110-0 N60-1 N360-0 N368-1 N423-0 N165-0 N53-0 N293-0 N348-0 N93-0
301	U17	11/11/2019 9:00:00 AM	N215	N10-0 N310-0 N136-0 N78-0 N431-1 N1-0
302	U90	11/11/2019 9:00:00 AM	N450 N70	N421-0 N36-0 N398-0 N400-0 N50-0 N214-0 N301-0 N493-1 N152-0 N142-0 N483-0 N285-0
303	U12	11/11/2019 9:00:00 AM	N494 N223 N25 N181 N174 N271 N369 N62 N71	N149-0 N293-0 N203-0 N167-0 N144-0 N184-0 N423-0 N304-0 N156-0 N329-0
304	U29	11/11/2019 9:00:00 AM	N207 N115 N104 N199 N483 N422 N312 N374 N79 N72 N319 N181 N300 N435 N286 N268	N236-0 N250-0 N185-0 N274-0 N193-0 N363-0 N240-0
305	U22	11/11/2019 9:00:00 AM	N331 N344 N377 N388 N198 N70 N39 N445 N242 N317 N401 N189 N29 N43 N2 N280 N270 N34 N138	N271-0 N14-1 N372-0 N431-0 N342-0 N222-0 N338-0 N163-0 N203-0 N258-0 N178-0
306	U10	11/11/2019 9:00:00 AM	N168 N448 N493 N286 N289	N274-0 N11-1 N373-0 N287-0 N144-0 N189-0
307	U9	11/11/2019 9:00:00 AM	N143 N452	N438-0 N247-0 N14-0 N255-0 N58-1 N302-0 N376-0 N489-0
308	U97	11/11/2019 9:00:00 AM		N312-0 N52-0 N142-0 N47-0 N48-0 N91-1 N133-0 N84-0 N344-0 N223-0 N77-0
309	U21	11/11/2019 9:00:00 AM		N68-0 N443-0 N303-0 N28-0 N263-0 N440-0 N100-0 N306-0
310	U97	11/11/2019 9:00:00 AM	N140 N353 N59 N190 N199 N19 N10 N358 N176 N170	N179-0 N239-1 N55-0 N77-0 N402-0 N472-0 N106-0 N373-0 N367-0 N57-0 N382-0
311	U17	11/11/2019 9:00:00 AM	N96 N422 N20 N441 N199 N1 N75 N76 N278	N415-1 N9-0 N84-0 N333-0 N399-0 N184-0 N97-0 N4-0 N315-0 N141-0
312	U30	11/11/2019 9:00:00 AM		N203-0 N426-0 N93-1 N369-0 N346-0 N342-0 N11-0 N469-0 N440-0 N334-0 N323-0
313	U78	11/11/2019 9:00:00 AM	N185 N224 N329 N33 N27 N21 N437 N54 N476 N347 N163	N467-0 N65-0 N185-0 N256-0 N164-0 N321-1 N299-0 N367-0 N357-0 N250-0 N245-0
314	U26	11/11/2019 9:00:00 AM	N236 N268	N295-0 N52-0 N131-0 N471-0 N242-0 N75-0
315	U72	11/11/2019 9:00:00 AM	N341 N87 N189 N424 N280 N261 N210 N317 N129 N242 N417 N173	N461-1 N7-0 N458-0 N442-0 N249-1 N270-0 N255-0 N162-0 N426-1 N276-1 N200-0
316	U39	11/11/2019 9:00:00 AM	N266 N189 N14 N200 N249 N73 N244	N35-0 N375-0 N125-0 N447-0 N394-0 N28-0 N79-0 N85-0
317	U18	11/11/2019 9:00:00 AM	N85 N383 N397 N477 N479 N171 N295 N346 N119 N175 N191 N123 N126 N179 N319	N139-0 N421-0 N474-0 N67-1 N64-0 N390-0 N396-0 N355-0 N197-0 N106-0 N224-0
318	U12	11/11/2019 9:00:00 AM	N263 N74 N46 N87 N375 N495 N411	N57-0 N303-0 N353-0 N415-0 N292-0 N109-0 N335-0 N444-0 N331-0 N80-0 N495-0 N30-0 N470-0 N99-0
319	U6	11/11/2019 9:00:00 AM	N322 N293	N378-0 N493-0 N199-0 N263-0 N457-0 N235-0 N163-0 N339-1 N467-0 N109-0
320	U80	11/11/2019 9:00:00 AM	N492 N133 N245 N493 N357 N286 N434 N117 N250 N51 N475 N21	N364-1 N480-0 N242-0 N420-0 N44-0 N173-0 N342-0 N474-0 N350-0 N416-0 N159-0 N451-0 N138-0
321	U9	11/11/2019 9:00:00 AM	N458 N318 N303 N15 N47 N488 N290 N334 N49 N213 N411 N74 N485 N308 N105	N211-0 N392-0 N231-0 N494-0 N308-0 N294-1 N248-0 N291-0 N456-0 N104-0 N482-0
322	U45	11/11/2019 9:00:00 AM	N133 N495 N58 N340 N208 N8 N365 N391 N170 N190 N102 N462 N341 N145 N231 N326 N107 N152 N200	N472-0 N14-0 N1-1 N201-0 N430-0
323	U51	11/11/2019 9:00:00 AM	N427 N319 N36 N346 N320 N285 N23	N210-0 N446-0 N334-1 N139-0 N36-1 N406-0 N466-0 N269-1 N202-1
324	U17	11/11/2019 9:00:00 AM	N463 N244 N422 N368 N240 N82 N96 N29	N118-0 N493-0 N327-0 N305-0 N454-0 N443-0 N203-0 N220-0 N347-0 N314-0 N135-0
325	U38	11/11/2019 9:00:00 AM	N248	N153-0 N143-0 N130-0 N229-0 N458-0 N368-0 N122-1 N389-0 N52-0 N319-1
326	U18	11/11/2019 9:00:00 AM	N430 N320 N240 N273 N244 N96 N329 N282 N263 N217 N56 N254 N338 N342 N29 N247 N319 N295	N477-1 N322-0 N145-0 N404-0 N154-0 N147-0 N8-0 N266-0 N99-0 N106-0 N94-0 N441-0 N89-0
327	U4	11/11/2019 9:00:00 AM	N366 N281	N348-0 N499-0 N484-0 N242-0 N334-0
328	U9	11/11/2019 9:00:00 AM	N191 N162 N105 N186 N89 N174 N102 N177 N354 N337 N334 N49 N458 N315 N355	N428-0 N130-0 N2-0 N168-0 N201-0 N333-0 N147-0 N455-0 N354-0 N217-0
329	U34	11/11/2019 9:00:00 AM	N261 N187 N135 N388 N50 N293 N421 N370 N440 N288 N285 N424 N67	N260-0 N63-0 N357-0 N325-0 N6-0 N291-0 N180-0 N214-0 N268-0 N376-0 N50-0 N149-0
330	U74	11/11/2019 9:00:00 AM	N359 N133 N152 N139 N233 N340 N208 N71 N230 N149 N167 N277 N10 N59 N285 N129 N324 N178	N119-0 N189-0 N344-0 N339-0 N18-0 N373-0
331	U66	11/11/2019 9:00:00 AM	N167 N486 N29 N164 N338 N473 N36 N25 N383 N33 N269 N226 N302 N328 N44 N217 N430	N367-0 N237-0 N187-0 N189-0 N61-0 N380-0 N30-0
332	U14	11/11/2019 9:00:00 AM	N109 N20 N428 N392 N85 N75 N67 N328 N254 N479 N240 N76 N496 N340 N360 N182 N82 N136 N269	N22-0 N291-1 N447-0 N180-0 N449-0 N56-0
333	U43	11/11/2019 9:00:00 AM	N351 N455 N392 N235 N121 N292 N453 N38 N479 N195 N188 N309 N232 N129 N164 N348 N412 N125	N437-0 N203-0 N241-1 N200-0 N450-0 N322-1 N315-0 N454-0 N215-0
334	U8	11/11/2019 9:00:00 AM	N440 N195 N220 N232 N114 N304 N432 N309 N487 N455 N481 N272 N121 N356 N433 N499 N420 N495	N295-0 N123-0 N436-0 N330-0 N302-0 N434-0 N394-0 N448-0 N21-0 N139-1 N371-0 N50-0 N13-0 N350-0
335	U44	11/11/2019 9:00:00 AM	N216 N68	N43-0 N348-0 N73-0 N55-0 N233-0 N406-0 N114-0 N420-0 N385-0 N492-0 N439-0
336	U22	11/11/2019 9:00:00 AM	N482 N456 N309 N362 N445 N293	N119-0 N428-0 N495-0 N485-0 N81-1 N88-0 N103-0 N20-0 N446-1 N26-0 N298-1 N439-0 N342-0 N383-0
337	U59	11/11/2019 9:00:00 AM	N201 N362	N323-0 N494-0 N413-0 N470-0 N60-0
338	U40	11/11/2019 9:00:00 AM	N283 N51 N155 N455	N143-1 N364-1 N455-1 N378-0 N333-0 N40-0 N328-0 N228-0
339	U85	11/11/2019 9:00:00 AM	N282 N345	N68-0 N464-1 N278-0 N282-1 N126-0 N301-1 N26-0 N73-0 N137-0
340	U84	11/11/2019 9:00:00 AM		N375-0 N107-0 N346-0 N100-1 N209-0 N271-0
341	U89	11/11/2019 9:00:00 AM	N382 N250 N279 N201 N277 N364 N326 N357 N120 N37 N137 N418 N54 N260 N407 N134 N16 N80	N108-0 N375-0 N474-0 N168-0 N220-0 N374-0 N29-0 N372-1 N286-0 N186-0 N460-0 N453-1 N201-1
342	U19	11/11/2019 9:00:00 AM	N450 N323	N333-0 N355-0 N293-0 N78-0 N39-0 N169-0 N48-0
343	U58	11/11/2019 9:00:00 AM	N446 N19 N466 N285 N469 N1	N55-0 N352-0 N264-1 N498-0 N298-0 N287-0 N372-0 N86-0 N101-0 N313-0 N490-0 N72-0
344	U3	11/11/2019 9:00:00 AM	N34 N481 N79 N367 N195 N122	N376-0 N121-0 N317-1 N155-1 N89-0 N384-0 N151-0 N78-0 N179-0 N290-0 N331-0 N124-0 N490-0 N108-0
345	U16	11/11/2019 9:00:00 AM	N372 N49 N15	N312-0 N425-1 N229-1 N470-0 N32-0 N407-0 N486-0 N390-0
346	U48	11/11/2019 9:00:00 AM	N293 N78 N68 N150	N401-1 N164-0 N328-0 N117-0 N219-0 N458-0 N298-0 N186-0 N301-0 N181-1 N10-0 N391-0 N121-0 N404-0
347	U11	11/11/2019 9:00:00 AM	N255 N219 N208	N244-0 N483-1 N460-0 N476-0 N281-1 N271-0 N296-0 N90-0 N68-0 N174-0 N234-0
348	U18	11/11/2019 9:00:00 AM	N422 N179 N44 N326 N480 N85	N24-0 N105-0 N439-0 N360-0 N310-0 N139-0 N322-0 N450-0 N7-0 N25-1
349	U39	11/11/2019 9:00:00 AM	N285 N463 N200 N317 N173 N39 N67 N193 N112 N417 N339 N403 N441 N118	N476-0 N315-0 N215-0 N359-1 N317-1 N251-0 N278-0
350	U85	11/11/2019 9:00:00 AM	N493 N179 N85 N175 N93 N207 N274 N20 N19 N76 N393 N18 N427	N67-0 N176-0 N260-1 N52-0 N412-0 N177-0 N368-1 N227-0 N409-0 N156-0 N393-0 N414-1
351	U65	11/11/2019 9:00:00 AM	N235 N465 N164 N195 N67 N50 N392 N472 N193 N143 N489 N160	N241-0 N65-0 N207-0 N99-0 N451-0 N461-0 N432-0 N316-0 N497-0 N137-0 N46-0 N483-0
352	U13	11/11/2019 9:00:00 AM	N159 N51 N457 N172	N403-1 N237-0 N492-0 N395-0 N262-0 N83-0 N184-0 N255-0 N96-0 N470-0
353	U12	11/11/2019 9:00:00 AM	N313 N337 N271 N221 N53 N276 N412 N311 N44 N192 N383 N368 N124 N458 N494 N395 N452 N431 N62	N185-0 N398-0 N463-1 N431-1 N258-0 N194-0
354	U94	11/11/2019 9:00:00 AM	N51 N25 N362 N348 N430 N93 N29 N171 N428 N334 N76 N278 N274 N109 N175	N129-0 N261-0 N292-0 N217-1 N249-0 N136-0 N152-0 N74-0 N157-0 N115-0 N381-0 N220-0 N334-0 N415-0
355	U37	11/11/2019 9:00:00 AM	N338 N430 N75 N63 N253	N457-0 N10-1 N287-0 N145-0 N393-0
356	U94	11/11/2019 9:00:00 AM	N440 N479	N146-0 N493-0 N331-0 N237-0 N369-0
357	U42	11/11/2019 9:00:00 AM	N319 N282 N348 N302 N111	N18-0 N135-0 N373-0 N291-1 N117-0 N380-0 N327-0 N466-0 N127-0 N469-0 N159-0 N46-0 N329-0
358	U37	11/11/2019 9:00:00 AM	N97 N29 N278 N78 N254 N346 N200 N282	N466-0 N311-0 N487-0 N238-0 N476-0 N33-1 N180-0 N465-0 N0-0 N400-0 N447-0 N251-0 N366-0
359	U54	11/11/2019 9:00:00 AM	N361 N419 N2 N31 N135 N331 N118 N106 N7	N275-0 N57-1 N412-0 N199-0 N225-0 N400-0 N36-0
360	U75	11/11/2019 9:00:00 AM		N52-0 N359-0 N439-0 N22-0 N254-0 N495-0 N223-0 N169-0 N417-0 N379-0 N307-0 N209-0 N142-0
361	U82	11/11/2019 9:00:00 AM	N175 N311 N371 N411 N275	N185-0 N145-0 N216-0 N194-0 N38-0 N368-0 N435-0 N40-0 N331-0 N312-0
362	U47	11/11/2019 9:00:00 AM	N326 N474 N410 N442	N120-0 N283-0 N157-1 N137-0 N466-0 N185-0 N447-0
363	U76	11/11/2019 9:00:00 AM	N424 N419 N418 N14 N389 N94 N470 N261	N480-0 N69-0 N202-0 N455-0 N107-0 N306-0 N207-0 N424-0 N470-0
364	U48	11/11/2019 9:00:00 AM	N173 N157 N21 N424 N361 N474 N499 N193 N466 N95 N2 N470	N160-0 N4-0 N440-0 N493-0 N463-0 N121-0 N203-0 N341-0 N280-1 N283-0 N382-0
365	U14	11/11/2019 9:00:00 AM	N302 N294 N477 N190 N76 N244 N97 N274 N18 N63 N432 N360 N93 N362 N269	N386-0 N301-0 N156-0 N207-0 N239-0 N54-0 N441-0 N447-0 N60-1
366	U35	11/11/2019 9:00:00 AM	N166 N176 N167 N136 N42 N426 N90	N161-0 N146-0 N257-0 N447-1 N326-1 N50-0 N119-0
367	U37	11/11/2019 9:00:00 AM	N383 N301 N60 N273 N260 N282 N477 N82 N461 N61 N428 N281 N175	N168-0 N75-1 N496-0 N109-1 N326-0
368	U38	11/11/2019 9:00:00 AM	N437 N253 N351	N83-0 N383-1 N444-0 N60-0 N240-0 N252-1 N493-0 N38-0 N97-0 N163-0 N311-0 N218-0 N19-0 N476-0
369	U59	11/11/2019 9:00:00 AM		N106-0 N231-0 N407-0 N213-0 N98-0 N411-0 N87-0 N338-0 N288-1
370	U95	11/11/2019 9:00:00 AM	N242 N467 N343 N19 N118 N463 N419 N331 N157 N388 N261 N424 N46	N312-0 N46-1 N55-0 N494-0 N182-0 N447-0 N325-1 N184-0 N268-0 N304-0 N306-0 N193-0 N28-0 N355-0
371	U40	11/11/2019 9:00:00 AM	N351 N331 N392 N463	N357-0 N210-0 N321-0 N432-1 N417-0 N258-0 N90-0 N290-0 N240-0 N201-0 N40-0 N84-0 N409-0
372	U99	11/11/2019 9:00:00 AM	N392 N295 N430 N93 N175 N97 N120 N29 N217 N281 N25 N96 N44 N103 N244	N338-0 N242-0 N237-0 N316-0 N183-0 N37-0
373	U19	11/11/2019 9:00:00 AM	N52 N93 N229 N243 N169 N100	N104-0 N304-0 N495-0 N125-0 N412-0 N422-0 N145-0 N328-0
374	U55	11/11/2019 9:00:00 AM	N381 N296 N170 N460 N130 N167 N136 N340 N59 N401 N237 N152 N179	N229-0 N88-0 N334-0 N114-0 N401-0 N86-0 N375-0 N437-0 N357-0 N89-0
375	U50	11/11/2019 9:00:00 AM	N468 N426 N454 N230 N24 N229	N65-1 N295-0 N153-1 N141-0 N179-0 N286-0 N247-1 N134-0 N344-0 N39-1 N345-0 N78-0
376	U51	11/11/2019 9:00:00 AM	N328 N33 N273 N383 N362 N25 N171 N79 N109	N106-0 N398-0 N235-0 N111-0 N487-0 N242-0
377	U11	11/11/2019 9:00:00 AM	N239 N11 N442 N354 N108	N489-0 N440-0 N459-0 N24-0 N368-0 N339-0 N212-1 N183-0 N197-0 N385-1
378	U70	11/11/2019 9:00:00 AM	N5 N314 N415 N470 N491 N199 N79 N110	N226-0 N338-0 N176-0 N113-0 N491-0 N118-0 N200-0
379	U10	11/11/2019 9:00:00 AM	N413 N403 N12 N201 N450 N464 N260 N288 N344 N449	N339-0 N223-0 N22-0 N79-0 N460-0 N67-0 N357-0 N417-0
380	U88	11/11/2019 9:00:00 AM		N28-1 N399-1 N454-0 N144-0 N288-1 N9-0 N372-0 N466-0 N57-0
381	U48	11/11/2019 9:00:00 AM	N377 N317 N270 N371 N85 N39 N261 N266 N189 N401 N91 N146 N339 N373 N343	N393-1 N343-0 N106-0 N355-0 N309-0 N277-0 N15-0 N300-0 N177-0 N111-0 N115-0 N341-0 N213-0 N166-0
382	U56	11/11/2019 9:00:00 AM	N220 N61 N263 N109	N184-0 N0-0 N60-1 N215-0 N258-0 N434-0 N120-0 N316-0 N341-0 N487-0
383	U35	11/11/2019 9:00:00 AM	N310 N145 N149 N490 N152 N12 N423 N133 N246 N409 N315 N167 N140 N495	N411-1 N196-0 N264-0 N261-0 N310-0
384	U70	11/11/2019 9:00:00 AM	N363 N203 N31 N199	N433-0 N257-1 N385-0 N377-0 N125-0 N180-1 N378-0 N268-1 N247-1 N428-0
385	U37	11/11/2019 9:00:00 AM	N278 N342 N19 N171 N230 N428 N453 N93 N217 N97 N36 N244 N263 N488 N351 N86 N175 N228	N335-0 N330-0 N465-0 N485-0 N26-0 N179-1 N101-0 N242-0 N131-0 N313-0
386	U90	11/11/2019 9:00:00 AM	N286 N162 N448 N79 N492 N384 N450 N475 N407 N115 N128 N243 N320 N344 N136	N435-0 N28-0 N35-0 N114-0 N196-0
387	U93	11/11/2019 9:00:00 AM	N173 N195 N272 N283 N180 N48 N481 N160 N79 N262 N412 N232 N465 N396 N68 N114 N392 N64	N373-1 N411-0 N263-0 N207-0 N384-0 N444-0 N229-0 N54-0 N155-0 N320-0 N469-0 N336-0 N89-0
388	U32	11/11/2019 9:00:00 AM	N326 N290 N471 N324 N459 N336 N190 N362 N310 N241 N178 N208 N415 N280 N136 N170 N73 N211 N8	N67-0 N84-1 N457-0 N45-0 N101-1 N86-0 N139-1 N197-0 N443-0 N255-0 N16-0 N278-0 N150-0
389	U99	11/11/2019 9:00:00 AM	N332 N348 N254 N44 N346 N171 N490 N182	N103-0 N446-0 N279-0 N376-0 N37-0 N477-0
390	U64	11/11/2019 9:00:00 AM	N18 N36 N422 N342 N383 N199 N427 N359	N116-0 N465-0 N410-0 N478-0 N170-0 N19-1 N204-0 N202-0
391	U99	11/11/2019 9:00:00 AM	N397 N316 N96	N489-0 N4-0 N201-0 N229-0 N322-1 N108-0 N378-0 N352-0 N341-0 N114-0 N8-0 N400-0 N318-0
392	U44	11/11/2019 9:00:00 AM		N238-0 N128-0 N124-0 N461-0 N456-0 N287-0 N68-0 N244-0 N484-0
393	U14	11/11/2019 9:00:00 AM	N499 N328 N60 N29 N430 N173 N438 N269 N294 N44 N335 N428 N302 N76	N52-0 N281-1 N318-0 N81-0 N137-0 N484-1 N428-1 N436-0 N15-0 N145-0 N203-0 N357-0 N41-0
394	U95	11/11/2019 9:00:00 AM	N323 N67 N94 N428 N118 N135 N138 N13 N144 N64 N419 N407 N43 N157	N13-0 N152-0 N260-1 N140-0 N392-0 N304-0 N59-0 N127-0 N329-0 N467-1 N124-0 N162-0 N93-0 N346-0
395	U49	11/11/2019 9:00:00 AM	N276 N92 N444 N429 N257 N119 N476 N206 N406 N272 N194 N127 N230 N144	N129-0 N473-0 N444-0 N324-0 N35-1 N490-0 N346-0 N232-0 N60-0 N479-0
396	U48	11/11/2019 9:00:00 AM	N146 N356 N482 N467 N293 N457 N175 N94 N335	N279-0 N428-0 N390-0 N403-0 N456-1 N140-0 N415-0 N245-0 N310-0 N496-0 N64-0
397	U24	11/11/2019 9:00:00 AM	N444 N391 N204 N141 N199 N425 N11 N454 N298 N279	N481-0 N91-0 N70-0 N341-0 N230-0 N396-0
398	U90	11/11/2019 9:00:00 AM	N70 N267 N350 N169 N484 N290 N473 N449 N30 N94 N464 N172 N387 N228 N193 N418 N407 N288	N114-0 N475-0 N194-0 N393-0 N19-0 N18-0 N366-0 N296-0 N95-0
399	U36	11/11/2019 9:00:00 AM		N375-0 N43-0 N353-0 N490-0 N417-0 N380-0 N219-0 N77-0 N40-1 N115-0 N108-0 N493-0 N388-0
400	U64	11/11/2019 9:00:00 AM	N29 N126	N127-0 N84-0 N266-0 N440-0 N101-0 N268-0 N400-0 N321-0 N130-0 N254-0 N371-0 N91-0 N285-0
401	U50	11/11/2019 9:00:00 AM	N153 N115 N494	N241-0 N474-0 N113-0 N374-0 N272-0
402	U23	11/11/2019 9:00:00 AM	N148 N55 N45 N41 N222 N35 N414 N400 N226 N408 N69 N457 N327 N237 N7	N266-1 N386-0 N59-0 N125-0 N35-0 N257-1 N469-0 N346-0 N167-0 N216-0 N69-0 N328-0
403	U75	11/11/2019 9:00:00 AM	N432 N250 N374 N278 N383 N486 N430 N123 N240 N263 N18 N244 N488	N203-0 N307-1 N14-0 N31-1 N391-0 N39-0 N83-0 N108-0 N50-0 N189-0
404	U78	11/11/2019 9:00:00 AM	N222 N183 N480 N92 N329 N251 N143 N360 N230	N291-0 N497-1 N77-0 N258-0 N23-0 N467-0 N177-0 N460-0 N496-0 N72-0 N94-0 N79-0 N489-0
405	U8	11/11/2019 9:00:00 AM	N472 N137 N489	N222-0 N93-0 N424-0 N350-0 N264-0
406	U24	11/11/2019 9:00:00 AM	N31 N130 N244 N299 N39 N65 N38 N478 N468 N437 N180 N124 N393 N204 N312	N254-0 N416-0 N489-0 N214-1 N434-1 N395-0 N443-0 N52-0 N168-0 N190-0 N450-0 N36-1
407	U57	11/11/2019 9:00:00 AM	N121 N474 N91 N410 N138 N457 N187 N106 N497 N293 N445 N2 N421	N457-0 N441-0 N12-0 N446-0 N42-0 N154-1
408	U16	11/11/2019 9:00:00 AM	N418 N221 N332 N46 N311 N369 N457 N334 N333 N275 N458 N319 N471 N411	N256-0 N244-0 N377-1 N324-0 N24-0 N90-0 N371-0 N2-0 N126-0
409	U71	11/11/2019 9:00:00 AM	N109 N76 N22 N88 N321 N486 N397 N278 N360 N254 N86 N240 N488 N311 N496 N340 N269 N60	N146-0 N27-0 N30-0 N347-0 N130-0 N131-0
410	U87	11/11/2019 9:00:00 AM	N397 N292	N347-0 N458-0 N295-1 N195-0 N256-0 N175-1 N313-0
411	U57	11/11/2019 9:00:00 AM	N161 N370 N467 N101 N300 N401 N323 N249 N410 N94 N197 N280 N150 N327 N394	N16-0 N26-0 N392-0 N480-0 N211-0 N113-0 N92-0
412	U81	11/11/2019 9:00:00 AM	N465 N235 N351 N391	N111-0 N123-0 N155-0 N314-0 N169-0 N42-0 N476-0 N128-0 N329-0 N290-0 N306-0 N181-0 N240-0 N470-0
413	U7	11/11/2019 9:00:00 AM	N216 N458 N37 N436 N288 N250 N243 N349 N478 N137 N252 N100 N418	N361-0 N321-0 N153-0 N381-0 N30-0 N246-0 N262-0 N142-0
414	U13	11/11/2019 9:00:00 AM	N55 N126 N142 N457 N238 N463 N115 N154 N31 N196 N255	N122-1 N223-0 N8-0 N363-0 N271-0 N335-0 N260-0 N243-0 N454-1 N84-0 N37-0
415	U1	11/11/2019 9:00:00 AM		N390-0 N111-0 N417-0 N239-0 N265-0 N200-0 N384-0 N89-0 N316-1 N318-0 N472-0 N359-0
416	U57	11/11/2019 9:00:00 AM	N435	N176-0 N128-0 N67-1 N289-0 N410-0 N421-0 N139-0 N72-0 N3-0 N429-0 N416-0 N259-0 N226-1
417	U57	11/11/2019 9:00:00 AM	N482 N442 N323 N39 N452	N219-0 N50-0 N197-0 N266-0 N241-0 N389-0
418	U44	11/11/2019 9:00:00 AM	N450 N137 N157 N243 N80 N169 N178 N248	N53-0 N178-0 N480-0 N361-1 N73-0 N234-0 N325-1
419	U25	11/11/2019 9:00:00 AM		N189-0 N471-0 N485-1 N356-0 N472-0
420	U48	11/11/2019 9:00:00 AM	N42 N330	N336-0 N20-0 N478-0 N97-0 N190-0 N448-0
421	U98	11/11/2019 9:00:00 AM	N399 N262	N88-0 N459-0 N51-0 N164-0 N65-0
422	U57	11/11/2019 9:00:00 AM	N477 N446 N374 N261 N157 N249	N377-0 N465-1 N81-1 N110-0 N212-0 N385-0 N472-1 N295-0 N404-0 N357-0
423	U38	11/11/2019 9:00:00 AM	N417 N40 N279 N1	N211-1 N353-0 N97-0 N386-1 N238-0 N460-0 N480-0
424	U1	11/11/2019 9:00:00 AM	N114 N0 N225 N495 N391 N358 N198 N199 N136 N403 N389 N71 N289 N204 N170	N146-0 N76-0 N397-0 N284-0 N311-0 N436-0 N230-0 N462-0 N498-0 N430-0
425	U22	11/11/2019 9:00:00 AM	N112 N146 N94 N81 N405 N150 N474 N249 N492 N118 N293 N40 N135 N68 N401 N456 N78	N9-0 N3-1 N337-0 N269-0 N146-1 N223-0 N393-0 N493-0 N163-0 N246-0 N467-1 N134-0
426	U28	11/11/2019 9:00:00 AM	N394 N361 N415 N447 N31 N199 N5 N231 N366 N494 N130	N312-0 N179-0 N447-0 N49-0 N155-0 N84-0 N43-0
427	U55	11/11/2019 9:00:00 AM	N311	N439-0 N374-0 N447-0 N277-1 N35-1 N69-0 N414-0 N242-0 N72-0 N39-0 N149-0 N367-0 N295-0
428	U45	11/11/2019 9:00:00 AM	N336 N391 N211 N178 N381 N289 N216 N351 N296 N208 N423 N340 N365 N231 N24	N393-0 N227-0 N154-0 N123-0 N283-0 N370-0 N115-0 N330-0 N421-0 N414-0 N418-0 N327-0 N329-1 N11-0
429	U5	11/11/2019 9:00:00 AM	N341 N120 N73 N233 N248 N320 N382 N349 N228 N475 N181 N252 N117 N407 N288 N212 N46	N264-0 N0-0 N314-0 N453-0 N417-0 N239-0
430	U57	11/11/2019 9:00:00 AM		N421-0 N14-0 N279-0 N88-0 N237-0 N381-1 N109-0 N229-0 N130-0 N240-0 N163-0
431	U63	11/11/2019 9:00:00 AM	N59 N376 N23 N97 N60 N18 N273	N255-0 N76-0 N195-0 N361-0 N479-1 N45-0
432	U57	11/11/2019 9:00:00 AM	N469 N456 N64 N81 N107	N119-0 N192-0 N287-0 N114-1 N258-0 N370-0 N41-0 N257-0 N433-0 N327-1 N96-0 N403-0
433	U74	11/11/2019 9:00:00 AM	N107 N409 N340 N237 N290 N444 N353 N299 N326 N133 N403 N381 N136 N430	N377-0 N383-0 N128-0 N379-0 N62-0 N263-0 N114-0
434	U35	11/11/2019 9:00:00 AM	N84 N290 N90 N324 N417 N190 N247 N490 N149 N157 N390 N373 N140 N32 N139 N59 N209 N436 N336	N199-0 N177-0 N182-0 N166-1 N244-0 N62-0 N241-0
435	U20	11/11/2019 9:00:00 AM	N310 N443 N133 N164 N136 N391 N139 N390 N490 N198 N227 N406 N237 N167 N336 N289 N359	N273-0 N283-0 N450-0 N19-0 N213-0 N170-1 N231-1 N432-0 N449-0 N219-0 N498-0 N185-0 N323-0
436	U21	11/11/2019 9:00:00 AM	N412 N143 N215 N235 N379	N388-0 N358-0 N266-0 N210-0 N458-0 N340-0 N435-0
